plz_code,mean_ndvi
52066,0.20724498751384532
52074,0.2829467001703744
52070,0.20092603143877472
52078,0.23034096706503263
52072,0.22994475317474125
52062,0.0991578319467241
52076,0.2831342252349747
52064,0.1350379815970025
52068,0.1458912153618275
52080,0.23987962951668435
